FIPS,CTYNAME,abbrv,state,county,ID,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18163,Vanderburgh County,IN,IN,Vanderburgh,2859,0.562,0.393,71957,40422,28296,0.539,0.444,77563,41838,34404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42121,Venango County,PA,PA,Venango,2860,0.69,0.267,22096,15254,5889,0.698,0.285,26198,18286,7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,Ventura County,CA,CA,Ventura,2861,0.391,0.552,259438,101351,143095,0.383,0.595,417057,159791,248349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17183,Vermilion County,IL,IL,Vermilion,2862,0.624,0.331,29799,18582,9876,0.655,0.326,31617,20710,10313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22113,Vermilion Parish,LA,LA,Vermilion,2863,0.784,0.188,25253,19807,4745,0.803,0.183,27324,21930,5009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18165,Vermillion County,IN,IN,Vermillion,2864,0.653,0.301,6913,4511,2081,0.693,0.287,7480,5184,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29217,Vernon County,MO,MO,Vernon,2865,0.761,0.199,8576,6526,1706,0.779,0.208,9164,7135,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55123,Vernon County,WI,WI,Vernon,2866,0.493,0.447,14193,6994,6351,0.516,0.469,15914,8218,7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22115,Vernon Parish,LA,LA,Vernon,2867,0.81,0.16,16633,13471,2665,0.817,0.168,17268,14107,2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48469,Victoria County,TX,TX,Victoria,2868,0.685,0.285,31032,21253,8843,0.683,0.303,34205,23347,10371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18167,Vigo County,IN,IN,Vigo,2869,0.554,0.402,39569,21924,15922,0.562,0.415,43593,24512,18080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55125,Vilas County,WI,WI,Vilas,2870,0.607,0.354,13453,8169,4769,0.603,0.384,15369,9261,5903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39163,Vinton County,OH,OH,Vinton,2871,0.704,0.247,5393,3799,1332,0.767,0.221,5902,4525,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51810,Virginia Beach city,VA,VA,Virginia Beach city,2872,0.491,0.447,171876,84389,76744,0.462,0.516,227561,105087,117393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,Volusia County,FL,FL,Volusia,2873,0.548,0.418,260304,142763,108793,0.564,0.424,307891,173797,130451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17185,Wabash County,IL,IL,Wabash,2874,0.748,0.212,5402,4039,1146,0.756,0.223,5592,4228,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18169,Wabash County,IN,IN,Wabash,2875,0.732,0.225,13415,9819,3018,0.737,0.239,14598,10762,3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27157,Wabasha County,MN,MN,Wabasha,2876,0.594,0.329,11764,6989,3866,0.623,0.359,13097,8153,4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20197,Wabaunsee County,KS,KS,Wabaunsee,2877,0.706,0.231,3340,2358,773,0.729,0.248,3861,2813,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,Wade Hampton Census Area,AK,ME,Wade,4478,,,,,,0.556,0.373,142,79,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27159,Wadena County,MN,MN,Wadena,2878,0.702,0.244,6894,4837,1684,0.721,0.264,7661,5520,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,Wagoner County,OK,OK,Wagoner,2879,0.735,0.215,31246,22967,6711,0.74,0.24,35338,26165,8464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53069,Wahkiakum County,WA,WA,Wahkiakum,2880,0.569,0.353,2333,1328,824,0.585,0.393,2924,1711,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37183,Wake County,NC,NC,Wake,2881,0.379,0.584,510940,193607,298353,0.358,0.623,629804,225398,392146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12129,Wakulla County,FL,FL,Wakulla,2882,0.685,0.283,15344,10507,4348,0.698,0.29,18438,12873,5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23027,Waldo County,ME,ME,Waldo,2883,0.459,0.461,22630,10378,10442,0.573,0.393,593,340,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,Walker County,AL,AL,Walker,2884,0.828,0.153,29243,24208,4486,0.834,0.155,31106,25947,4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13295,Walker County,GA,GA,Walker,2885,0.791,0.176,23939,18938,4213,0.787,0.196,29436,23174,5769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48471,Walker County,TX,TX,Walker,2886,0.654,0.309,19683,12878,6085,0.65,0.333,23641,15368,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53071,Walla Walla County,WA,WA,Walla Walla,2887,0.55,0.388,16127,8869,6260,0.518,0.459,23300,12068,10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20199,Wallace County,KS,KS,Wallace,2888,0.913,0.058,779,711,45,0.933,0.054,817,762,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48473,Waller County,TX,TX,Waller,2889,0.63,0.344,16715,10525,5744,0.628,0.359,22617,14206,8130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41063,Wallowa County,OR,OR,Wallowa,2890,0.676,0.263,4177,2825,1097,0.661,0.316,5128,3390,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38099,Walsh County,ND,ND,Walsh,2891,0.658,0.257,4543,2991,1166,0.695,0.279,4783,3324,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28147,Walthall County,MS,MS,Walthall,2892,0.571,0.419,5909,3374,2475,0.599,0.391,5721,3426,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12131,Walton County,FL,FL,Walton,2893,0.766,0.204,33559,25695,6861,0.752,0.236,43786,32942,10336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13297,Walton County,GA,GA,Walton,2894,0.769,0.205,40425,31093,8279,0.74,0.249,50812,37617,12634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46129,Walworth County,SD,SD,Walworth,2895,0.765,0.184,2477,1896,457,0.762,0.219,2580,1966,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55127,Walworth County,WI,WI,Walworth,2896,0.57,0.37,50570,28848,18706,0.588,0.396,57588,33844,22783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19179,Wapello County,IA,IA,Wapello,2897,0.581,0.373,14996,8710,5591,0.609,0.373,15613,9516,5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38101,Ward County,ND,ND,Ward,2898,0.692,0.216,26861,18601,5792,0.707,0.258,28246,19974,7293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48475,Ward County,TX,TX,Ward,2899,0.745,0.229,3413,2541,780,0.803,0.189,4034,3238,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13299,Ware County,GA,GA,Ware,2900,0.7,0.283,12150,8508,3436,0.695,0.297,14296,9930,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13301,Warren County,GA,GA,Warren,2901,0.425,0.563,2332,991,1313,0.439,0.555,2681,1177,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19181,Warren County,IA,IA,Warren,2902,0.549,0.385,26916,14773,10371,0.573,0.405,30955,17738,12537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17187,Warren County,IL,IL,Warren,2903,0.554,0.387,7700,4267,2983,0.59,0.39,7916,4671,3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18171,Warren County,IN,IN,Warren,2904,0.739,0.214,3919,2896,839,0.76,0.218,4473,3401,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21227,Warren County,KY,KY,Warren,2905,0.592,0.35,48436,28673,16966,0.574,0.406,55351,31790,22477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29219,Warren County,MO,MO,Warren,2906,0.705,0.248,15766,11109,3915,0.72,0.26,18373,13222,4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28149,Warren County,MS,MS,Warren,2907,0.515,0.466,18287,9420,8518,0.484,0.505,21162,10236,10681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37185,Warren County,NC,NC,Warren,2908,0.326,0.659,10123,3302,6668,0.366,0.622,10207,3739,6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34041,Warren County,NJ,NJ,Warren,2909,0.607,0.351,48442,29393,16991,0.56,0.418,53340,29867,22315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36113,Warren County,NY,NY,Warren,2910,0.518,0.412,27568,14284,11366,0.55,0.428,27625,15200,11811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39165,Warren County,OH,OH,Warren,2911,0.665,0.289,114254,75947,33036,0.643,0.34,132391,85069,45040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42123,Warren County,PA,PA,Warren,2912,0.683,0.274,17624,12032,4828,0.687,0.293,20401,14020,5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47177,Warren County,TN,TN,Warren,2913,0.703,0.261,13565,9535,3535,0.738,0.247,16692,12323,4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51187,Warren County,VA,VA,Warren,2914,0.661,0.29,17791,11762,5165,0.669,0.314,21037,14069,6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18173,Warrick County,IN,IN,Warrick,2915,0.646,0.307,29609,19133,9086,0.629,0.352,33884,21324,11919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,UT,UT,Wasatch,2916,0.505,0.251,11149,5627,2800,0.605,0.35,16456,9953,5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41065,Wasco County,OR,OR,Wasco,2917,0.508,0.412,11251,5721,4634,0.501,0.465,13904,6965,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27161,Waseca County,MN,MN,Waseca,2918,0.623,0.296,9579,5967,2838,0.638,0.337,10389,6624,3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56043,Washakie County,WY,WY,Washakie,2919,0.784,0.143,3715,2911,532,0.809,0.162,4012,3245,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55129,Washburn County,WI,WI,Washburn,2920,0.597,0.362,9059,5404,3283,0.611,0.373,10371,6332,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Washington County,AL,AL,Washington,2921,0.71,0.279,8492,6031,2366,0.74,0.254,8861,6554,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,Washington County,AR,AR,Washington,2922,0.508,0.406,79543,40418,32296,0.505,0.464,93467,47229,43327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,Washington County,CO,CO,Washington,2923,0.843,0.107,2708,2284,289,0.862,0.123,2943,2537,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12133,Washington County,FL,FL,Washington,2924,0.774,0.203,11144,8630,2261,0.801,0.19,12327,9876,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13303,Washington County,GA,GA,Washington,2925,0.491,0.497,8422,4138,4187,0.493,0.5,9459,4663,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19183,Washington County,IA,IA,Washington,2926,0.57,0.364,10824,6170,3938,0.592,0.388,11757,6966,4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16087,Washington County,ID,ID,Washington,2927,0.737,0.174,4454,3283,776,0.777,0.201,5344,4154,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17189,Washington County,IL,IL,Washington,2928,0.755,0.196,7376,5566,1446,0.772,0.207,7914,6110,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18175,Washington County,IN,IN,Washington,2929,0.724,0.233,11333,8206,2636,0.751,0.23,12126,9112,2783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201,Washington County,KS,KS,Washington,2930,0.798,0.141,2677,2136,378,0.82,0.164,2843,2332,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21229,Washington County,KY,KY,Washington,2931,0.713,0.252,5630,4013,1420,0.72,0.264,6223,4482,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24043,Washington County,MD,MD,Washington,2932,0.64,0.316,60731,38842,19193,0.6,0.381,65209,39148,24869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23029,Washington County,ME,ME,Washington,2933,0.546,0.384,16559,9037,6358,0.547,0.42,988,540,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27163,Washington County,MN,MN,Washington,2934,0.451,0.47,142843,64429,67086,0.444,0.536,166267,73764,89164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29221,Washington County,MO,MO,Washington,2935,0.759,0.208,9279,7047,1926,0.807,0.181,9971,8046,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28151,Washington County,MS,MS,Washington,2936,0.312,0.676,14571,4541,9847,0.391,0.591,10514,4114,6218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37187,Washington County,NC,NC,Washington,2937,0.419,0.571,6115,2560,3490,0.449,0.547,6191,2778,3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31177,Washington County,NE,NE,Washington,2938,0.697,0.246,10584,7374,2606,0.691,0.286,12413,8583,3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36115,Washington County,NY,NY,Washington,2939,0.57,0.368,22401,12770,8238,0.617,0.362,23607,14577,8537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39167,Washington County,OH,OH,Washington,2940,0.686,0.27,28992,19901,7841,0.695,0.29,31382,21798,9114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40147,Washington County,OK,OK,Washington,2941,0.712,0.227,22208,15810,5047,0.727,0.246,23501,17076,5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41067,Washington County,OR,OR,Washington,2942,0.327,0.594,232034,75903,137818,0.31,0.655,318353,98661,208447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42125,Washington County,PA,PA,Washington,2943,0.608,0.355,96945,58941,34436,0.608,0.381,117443,71397,44746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44009,Washington County,RI,RI,Washington,2944,0.421,0.522,64248,27074,33511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47179,Washington County,TN,TN,Washington,2945,0.692,0.263,49411,34179,13003,0.675,0.306,59430,40120,18214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48477,Washington County,TX,TX,Washington,2946,0.742,0.229,14747,10944,3381,0.744,0.244,17410,12949,4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49053,Washington County,UT,UT,Washington,2947,0.686,0.171,48818,33472,8369,0.744,0.227,88209,65601,20065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51191,Washington County,VA,VA,Washington,2948,0.751,0.216,25715,19309,5548,0.756,0.231,28684,21678,6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50023,Washington County,VT,VT,Washington,2949,0.279,0.649,28654,7993,18594,0.465,0.502,609,283,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55131,Washington County,WI,WI,Washington,2950,0.678,0.274,76246,51729,20854,0.684,0.303,88070,60237,26650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22117,Washington Parish,LA,LA,Washington,2951,0.674,0.306,18622,12552,5690,0.682,0.306,19513,13307,5970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40149,Washita County,OK,OK,Washita,2952,0.832,0.127,4628,3851,588,0.855,0.125,4777,4086,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32031,Washoe County,NV,NV,Washoe,2953,0.452,0.464,209282,94529,97032,0.462,0.509,247823,114600,126089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161,Washtenaw County,MI,MI,Washtenaw,2954,0.269,0.684,187201,50335,128025,0.259,0.724,216924,56241,157130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37189,Watauga County,NC,NC,Watauga,2955,0.47,0.485,28769,13521,13953,0.45,0.534,31988,14395,17068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27165,Watonwan County,MN,MN,Watonwan,2956,0.557,0.365,4971,2768,1814,0.598,0.383,5191,3103,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55133,Waukesha County,WI,WI,Waukesha,2957,0.616,0.335,236269,145519,79199,0.596,0.388,267957,159633,103867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55135,Waupaca County,WI,WI,Waupaca,2958,0.628,0.326,25491,16013,8303,0.651,0.333,29130,18952,9703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55137,Waushara County,WI,WI,Waushara,2959,0.641,0.318,11961,7669,3802,0.665,0.323,13568,9016,4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13305,Wayne County,GA,GA,Wayne,2960,0.785,0.197,10376,8147,2039,0.782,0.21,12778,9987,2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19185,Wayne County,IA,IA,Wayne,2961,0.708,0.246,2921,2069,719,0.753,0.234,3103,2338,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17191,Wayne County,IL,IL,Wayne,2962,0.843,0.127,8256,6963,1048,0.849,0.14,8446,7172,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18177,Wayne County,IN,IN,Wayne,2963,0.627,0.325,25575,16028,8322,0.635,0.344,27662,17567,9524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21231,Wayne County,KY,KY,Wayne,2964,0.797,0.179,7991,6370,1431,0.804,0.184,9240,7430,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26163,Wayne County,MI,MI,Wayne,2965,0.295,0.668,773983,228313,517022,0.307,0.681,861821,264149,587074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223,Wayne County,MO,MO,Wayne,2966,0.809,0.165,5738,4640,946,0.848,0.144,5874,4984,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28153,Wayne County,MS,MS,Wayne,2967,0.625,0.366,9534,5957,3493,0.627,0.36,9988,6264,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37191,Wayne County,NC,NC,Wayne,2968,0.549,0.432,49824,27360,21520,0.554,0.435,55091,30505,23986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31179,Wayne County,NE,NE,Wayne,2969,0.715,0.221,3740,2675,828,0.727,0.243,4200,3055,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36117,Wayne County,NY,NY,Wayne,2970,0.599,0.338,36598,21935,12378,0.634,0.342,37425,23734,12799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39169,Wayne County,OH,OH,Wayne,2971,0.651,0.302,48550,31622,14670,0.677,0.307,53240,36059,16340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42127,Wayne County,PA,PA,Wayne,2972,0.683,0.286,22365,15269,6398,0.664,0.327,28077,18630,9186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47181,Wayne County,TN,TN,Wayne,2973,0.862,0.123,5842,5034,717,0.869,0.123,6667,5795,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,UT,UT,Wayne,2974,0.68,0.192,1410,959,271,0.756,0.227,1596,1207,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54099,Wayne County,WV,WV,Wayne,2975,0.735,0.221,15080,11077,3334,0.745,0.237,16735,12462,3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51820,Waynesboro city,VA,VA,Waynesboro city,2976,0.526,0.413,9114,4798,3762,0.516,0.465,10677,5507,4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47183,Weakley County,TN,TN,Weakley,2977,0.742,0.228,12127,9001,2770,0.757,0.22,13710,10382,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48479,Webb County,TX,TX,Webb,2978,0.228,0.744,56867,12946,42297,0.379,0.611,68397,25898,41820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49057,Weber County,UT,UT,Weber,2979,0.472,0.272,81451,38447,22187,0.591,0.366,108335,64066,39652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13307,Webster County,GA,GA,Webster,2980,0.566,0.423,1114,630,471,0.538,0.46,1390,748,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19187,Webster County,IA,IA,Webster,2981,0.583,0.365,17239,10049,6293,0.614,0.371,17802,10927,6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21233,Webster County,KY,KY,Webster,2982,0.757,0.214,5805,4397,1240,0.752,0.236,5991,4506,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29225,Webster County,MO,MO,Webster,2983,0.769,0.19,16690,12829,3173,0.792,0.19,18776,14874,3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28155,Webster County,MS,MS,Webster,2984,0.786,0.199,5024,3949,1001,0.796,0.192,5347,4255,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31181,Webster County,NE,NE,Webster,2985,0.782,0.181,1687,1320,306,0.805,0.179,1876,1511,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54101,Webster County,WV,WV,Webster,2986,0.773,0.187,2955,2284,554,0.811,0.179,3402,2759,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22119,Webster Parish,LA,LA,Webster,2987,0.636,0.345,18140,11538,6259,0.649,0.339,18216,11830,6172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,Weld County,CO,CO,Weld,2988,0.567,0.343,133790,75882,45869,0.576,0.395,164791,94965,65169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18179,Wells County,IN,IN,Wells,2989,0.762,0.197,13123,9999,2585,0.771,0.208,14080,10855,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
